age,gender,job_role,experience_years,company_size,work_mode,work_hours_per_week,overtime_hours,meetings_per_day,deadlines_missed,job_satisfaction,manager_support,work_life_balance,sleep_hours,physical_activity_days,screen_time_hours,caffeine_intake,social_support_score,has_therapy,stress_level,anxiety_score,depression_score,burnout_score,burnout_level,seeks_professional_help
25,Female,Backend Developer,5.5,MNC,Remote,48.0,6.0,4.0,0,6.5,9.5,7.5,6.4,2,13.0,1,6.2,1,3.7,4.6,1.7,1.0,Low,0
39,Male,Frontend Developer,1.6,Mid-size,Hybrid,49.0,13.0,6.0,3,9.6,8.5,1.5,7.6,4,6.2,1,8.4,1,6.2,3.8,2.5,1.8,Low,0
48,Non-binary,Frontend Developer,3.6,Large,Onsite,40.0,6.0,5.0,0,8.5,8.9,5.7,6.3,5,8.6,3,6.2,0,6.3,5.6,3.9,1.6,Low,1
39,Female,Frontend Developer,5.8,Mid-size,Onsite,63.0,10.0,0.0,3,5.1,5.4,1.7,9.2,3,9.3,5,7.0,0,8.5,5.0,3.7,5.3,Moderate,0
23,Male,Data Scientist,8.6,Large,Remote,69.0,13.0,1.0,0,6.9,3.4,5.9,6.3,0,8.7,1,6.5,0,8.4,5.1,4.7,4.9,Moderate,0
27,Male,ML Engineer,1.4,Mid-size,Hybrid,30.0,3.0,2.0,1,8.4,8.3,5.1,8.1,4,7.0,2,6.7,0,5.5,4.4,2.4,1.0,Low,0
40,Male,Data Scientist,7.6,Mid-size,Onsite,55.0,7.0,2.0,0,7.1,9.3,3.5,8.5,1,9.7,2,2.6,0,7.4,7.4,4.0,2.1,Low,0
50,Male,Software Engineer,5.7,Startup,Hybrid,56.0,5.0,1.0,0,6.1,4.8,5.5,8.1,7,9.0,2,8.9,0,5.4,2.4,2.4,1.0,Low,0
32,Female,Data Scientist,2.2,Large,Remote,46.0,4.0,4.0,0,3.8,8.6,4.1,5.7,1,8.1,4,5.8,0,5.0,4.4,4.2,1.7,Low,0
22,Female,Software Engineer,9.5,Startup,Remote,59.0,7.0,6.0,2,4.0,8.1,5.4,5.3,1,7.2,3,1.5,0,5.9,6.5,5.1,2.9,Low,0
42,Male,Software Engineer,8.8,Startup,Hybrid,55.0,5.0,3.0,0,2.3,4.4,6.2,3.7,0,7.6,3,7.4,0,8.0,5.2,7.3,4.1,Moderate,0
29,Male,Software Engineer,2.1,Mid-size,Onsite,54.0,6.0,4.0,2,4.9,2.4,8.0,5.7,7,9.2,1,4.3,0,6.0,4.6,2.9,2.4,Low,0
24,Female,Data Scientist,7.6,Mid-size,Hybrid,30.0,10.0,5.0,0,4.7,3.3,3.8,5.3,5,8.5,1,6.8,0,6.5,4.5,4.0,2.9,Low,0
36,Female,Data Scientist,3.0,Startup,Remote,32.0,9.0,7.0,2,7.6,3.2,1.6,6.8,3,6.8,3,8.9,0,8.5,5.1,5.8,4.6,Moderate,0
38,Male,Software Engineer,6.1,MNC,Hybrid,53.0,10.0,3.0,5,6.2,1.4,2.8,6.9,6,4.2,2,4.4,1,8.6,5.5,4.3,3.7,Moderate,0
49,Female,Backend Developer,0.5,MNC,Onsite,45.0,11.0,0.0,0,4.5,8.0,7.0,7.2,4,6.0,2,3.8,0,3.8,4.0,2.5,1.1,Low,0
35,Female,ML Engineer,3.1,MNC,Hybrid,48.0,10.0,6.0,0,4.2,6.3,3.5,6.9,5,6.9,1,6.5,1,6.7,3.7,2.5,2.1,Low,0
38,Male,Backend Developer,8.8,Mid-size,Remote,47.0,12.0,5.0,2,6.1,6.5,2.4,6.5,3,7.0,3,9.0,0,6.1,4.1,1.4,2.1,Low,0
41,Male,Frontend Developer,3.4,Startup,Hybrid,40.0,4.0,0.0,0,3.6,5.9,3.9,8.0,2,7.6,2,3.8,1,4.1,4.3,2.5,1.0,Low,0
27,Male,Software Engineer,2.7,Mid-size,Onsite,41.0,3.0,5.0,0,5.8,8.3,6.3,6.7,4,9.1,3,6.5,1,2.9,2.0,1.0,1.0,Low,0
27,Male,Software Engineer,4.9,Startup,Remote,35.0,8.0,2.0,3,3.9,2.5,4.7,7.4,3,8.3,2,3.4,0,5.9,4.2,1.8,2.6,Low,0
34,Male,Software Engineer,7.9,Mid-size,Onsite,35.0,2.0,4.0,1,6.0,5.9,7.4,6.9,3,4.9,2,7.8,0,3.7,3.5,2.3,1.0,Low,0
48,Male,Frontend Developer,1.1,MNC,Onsite,43.0,5.0,1.0,1,9.5,1.5,6.0,7.4,0,8.6,1,3.9,0,5.5,5.2,2.8,1.9,Low,1
53,Female,Software Engineer,9.2,Large,Hybrid,44.0,0.0,4.0,2,3.4,6.2,7.5,7.0,0,6.6,0,4.0,0,4.2,4.4,3.5,1.0,Low,0
24,Male,Data Scientist,2.4,Mid-size,Remote,56.0,10.0,1.0,0,6.5,5.3,4.9,6.2,7,8.9,2,9.1,0,6.6,2.1,1.3,2.7,Low,0
53,Female,DevOps,4.9,Large,Remote,65.0,5.0,6.0,3,6.2,3.3,5.9,4.3,4,7.8,3,6.6,0,8.0,4.0,3.8,4.0,Moderate,0
28,Male,Backend Developer,2.6,Large,Remote,40.0,1.0,1.0,1,10.0,3.5,4.7,6.5,4,3.4,2,2.0,0,5.1,4.9,2.4,1.4,Low,0
42,Female,Backend Developer,9.1,Large,Onsite,60.0,9.0,4.0,3,6.3,5.3,5.2,6.4,5,9.1,3,6.3,0,7.5,4.0,3.4,3.7,Moderate,0
50,Male,ML Engineer,5.2,Mid-size,Hybrid,45.0,1.0,2.0,2,3.6,2.6,5.4,5.9,2,7.9,0,6.6,1,5.3,5.0,2.3,2.2,Low,1
25,Male,Software Engineer,10.3,Large,Remote,57.0,13.0,8.0,1,7.9,5.9,6.2,8.7,5,4.8,3,4.9,0,4.9,3.5,1.0,1.1,Low,0
25,Female,DevOps,0.3,Mid-size,Remote,58.0,3.0,3.0,2,6.1,4.9,5.1,9.3,2,8.0,3,8.3,0,5.9,4.0,2.2,2.4,Low,0
22,Female,ML Engineer,2.5,MNC,Onsite,48.0,0.0,6.0,2,7.7,9.7,4.2,7.0,0,8.6,2,10.0,1,5.2,3.1,2.4,1.0,Low,0
52,Female,Backend Developer,2.0,MNC,Hybrid,30.0,7.0,1.0,1,7.7,3.0,4.4,8.0,4,9.5,3,6.9,0,5.4,5.6,1.0,1.0,Low,0
38,Male,Data Scientist,9.1,Mid-size,Hybrid,49.0,3.0,1.0,1,6.8,6.6,2.9,5.5,2,5.3,3,5.1,1,6.4,4.2,2.3,2.7,Low,0
28,Female,DevOps,7.0,Startup,Remote,48.0,6.0,3.0,1,7.3,3.9,2.4,5.3,2,6.4,1,8.1,0,6.0,3.7,3.1,3.4,Low,0
42,Male,Data Scientist,1.6,Startup,Hybrid,61.0,8.0,2.0,0,9.3,5.9,1.8,8.5,2,10.2,1,7.2,0,7.5,4.4,1.7,3.4,Low,0
44,Female,Software Engineer,7.2,Large,Remote,53.0,10.0,2.0,0,7.9,7.1,3.9,7.9,4,5.8,3,5.3,0,5.4,3.6,1.8,1.5,Low,0
34,Male,Data Scientist,1.2,Mid-size,Remote,48.0,7.0,4.0,0,10.0,1.0,4.3,6.3,7,5.9,1,7.6,0,6.7,3.0,2.2,3.0,Low,0
26,Male,DevOps,6.7,Startup,Hybrid,42.0,6.0,8.0,3,7.1,6.0,6.1,6.6,3,5.2,1,6.0,0,4.2,3.2,1.0,1.0,Low,0
52,Male,Software Engineer,4.9,MNC,Remote,46.0,0.0,4.0,0,4.8,1.9,1.5,5.8,2,7.3,0,7.0,0,7.7,4.6,5.3,3.6,Moderate,0
33,Male,Software Engineer,9.6,Large,Remote,44.0,10.0,1.0,1,4.1,5.0,3.2,4.5,2,6.8,2,4.7,1,6.9,5.7,4.6,2.0,Low,0
49,Male,Software Engineer,7.0,Large,Hybrid,43.0,10.0,4.0,0,2.9,8.1,5.2,6.3,3,6.7,1,7.2,0,5.4,3.9,1.9,1.9,Low,0
49,Female,Product Manager,5.8,Startup,Remote,38.0,4.0,5.0,0,4.5,3.5,6.7,6.8,2,8.1,2,8.1,0,5.1,4.6,2.7,1.4,Low,0
28,Female,Software Engineer,3.3,MNC,Hybrid,55.0,5.0,1.0,1,3.5,2.8,4.6,5.2,4,11.6,1,8.5,0,6.3,3.7,3.7,1.8,Low,0
43,Male,Frontend Developer,7.7,Startup,Onsite,45.0,9.0,6.0,0,2.8,4.9,4.8,5.1,7,7.8,1,4.2,0,7.3,3.4,4.8,1.5,Low,0
45,Male,ML Engineer,8.4,Mid-size,Remote,50.0,11.0,8.0,0,4.9,5.4,8.0,5.6,6,8.7,2,5.7,0,5.3,3.7,3.8,2.4,Low,0
35,Male,Software Engineer,4.6,Mid-size,Hybrid,36.0,8.0,0.0,3,2.4,9.2,6.3,7.3,3,7.7,4,3.7,0,3.7,3.5,2.0,1.0,Low,0
37,Male,DevOps,3.6,Startup,Hybrid,38.0,12.0,4.0,0,4.4,7.1,3.5,7.1,0,11.8,1,6.4,1,4.5,5.3,2.8,1.0,Low,0
32,Female,Frontend Developer,6.6,Mid-size,Remote,54.0,0.0,4.0,0,6.9,2.9,6.0,6.9,4,7.9,2,4.4,0,6.3,4.2,3.0,2.3,Low,0
51,Male,DevOps,3.7,Large,Hybrid,39.0,12.0,2.0,1,7.2,6.5,4.2,6.5,4,6.6,1,4.8,0,5.3,4.0,2.9,1.8,Low,0
28,Male,Backend Developer,8.2,Startup,Remote,44.0,8.0,2.0,1,4.9,4.1,9.2,7.3,0,5.1,0,8.4,0,4.2,2.7,2.9,1.0,Low,0
24,Female,ML Engineer,0.0,Startup,Remote,54.0,5.0,8.0,1,7.2,2.9,1.8,7.0,3,7.2,0,4.4,0,7.8,5.4,3.6,4.5,Moderate,0
36,Female,Software Engineer,6.9,Large,Remote,52.0,10.0,3.0,1,5.2,7.8,7.4,6.8,1,6.7,1,5.3,0,5.4,4.1,3.6,1.5,Low,0
51,Male,Software Engineer,7.0,MNC,Hybrid,46.0,14.0,3.0,0,3.8,3.2,6.7,7.3,7,8.7,2,5.4,1,6.4,3.6,2.3,2.8,Low,0
54,Male,Software Engineer,5.8,Mid-size,Hybrid,35.0,7.0,4.0,1,8.2,6.1,6.6,7.7,1,12.2,4,6.0,0,3.6,4.3,1.0,1.0,Low,0
38,Female,DevOps,0.0,MNC,Hybrid,48.0,7.0,2.0,1,6.9,9.3,5.1,4.8,0,8.4,1,8.5,0,4.5,3.6,2.4,1.0,Low,0
41,Female,QA Engineer,6.7,MNC,Onsite,41.0,3.0,4.0,0,6.3,4.8,5.5,8.4,1,8.7,3,5.7,0,4.1,3.5,2.2,1.0,Low,0
54,Female,QA Engineer,7.4,Mid-size,Remote,48.0,10.0,4.0,2,6.8,6.3,4.9,9.7,7,11.7,4,4.8,0,4.2,3.3,2.0,1.0,Low,0
48,Male,Backend Developer,2.7,Mid-size,Remote,47.0,5.0,5.0,1,5.6,5.4,7.9,5.7,1,9.3,1,7.1,0,4.9,2.5,3.0,1.0,Low,0
41,Male,Backend Developer,9.4,Startup,Hybrid,48.0,4.0,1.0,1,6.7,5.0,3.9,6.3,3,8.3,1,3.5,1,5.3,5.4,1.7,2.0,Low,0
52,Female,Backend Developer,4.1,Mid-size,Remote,42.0,3.0,2.0,4,6.5,3.4,1.7,6.5,3,7.7,0,5.6,0,7.8,6.2,4.6,3.1,Low,0
26,Female,DevOps,8.6,Mid-size,Hybrid,30.0,6.0,3.0,0,4.6,2.4,4.8,6.7,5,5.9,1,4.5,0,6.2,2.6,2.3,2.0,Low,0
39,Male,Frontend Developer,8.5,Startup,Remote,47.0,6.0,8.0,0,5.4,1.2,3.2,6.8,4,8.4,2,4.5,0,6.6,3.4,3.7,2.9,Low,0
40,Female,Frontend Developer,4.5,MNC,Remote,44.0,6.0,4.0,2,1.7,4.0,5.3,6.0,0,5.7,4,6.9,0,5.6,5.1,5.5,2.0,Low,0
38,Male,Frontend Developer,0.0,Startup,Hybrid,30.0,4.0,1.0,3,3.5,3.6,9.5,5.6,0,9.5,3,3.0,1,4.5,5.5,2.1,1.0,Low,0
44,Male,Product Manager,6.4,Startup,Onsite,43.0,1.0,4.0,0,7.8,7.1,5.4,5.5,3,14.4,3,9.0,0,5.6,2.3,3.2,2.0,Low,0
23,Male,Software Engineer,8.8,Startup,Remote,55.0,1.0,4.0,5,5.9,5.6,5.3,5.7,0,12.3,2,6.1,0,5.0,5.0,2.7,2.2,Low,0
45,Male,Software Engineer,3.6,Startup,Hybrid,32.0,3.0,2.0,2,5.5,4.1,5.4,6.6,2,10.1,2,8.8,0,4.7,3.4,2.7,1.0,Low,0
22,Male,Frontend Developer,3.6,MNC,Remote,47.0,0.0,1.0,1,6.5,1.0,4.7,6.9,0,5.1,4,4.4,0,5.9,5.3,3.3,2.6,Low,1
43,Male,Backend Developer,2.0,Mid-size,Onsite,59.0,8.0,6.0,4,3.9,4.8,6.8,7.9,3,5.5,3,4.0,1,5.4,4.1,2.7,1.6,Low,0
35,Female,Data Scientist,0.0,Large,Remote,54.0,4.0,3.0,0,4.2,5.1,6.6,9.0,6,7.3,0,6.0,1,5.4,2.8,2.0,1.0,Low,0
34,Non-binary,Data Scientist,4.9,Large,Hybrid,38.0,3.0,3.0,5,6.5,4.1,7.5,5.8,2,7.2,0,5.3,0,5.8,3.7,3.2,1.6,Low,0
33,Male,QA Engineer,1.5,MNC,Remote,50.0,11.0,1.0,1,4.0,6.8,7.6,5.6,3,9.7,0,8.4,0,5.6,3.5,3.7,2.3,Low,0
28,Female,Software Engineer,1.6,Mid-size,Remote,51.0,8.0,4.0,5,5.8,2.4,6.0,4.7,6,10.3,3,5.2,0,7.1,5.3,4.7,3.8,Moderate,0
23,Male,Data Scientist,11.2,MNC,Hybrid,32.0,4.0,4.0,1,6.9,2.4,4.7,6.1,1,10.7,1,10.0,0,7.0,4.8,3.1,1.8,Low,0
24,Male,Software Engineer,2.6,Mid-size,Hybrid,39.0,3.0,4.0,0,5.5,7.1,1.0,5.9,3,9.1,1,4.3,1,7.2,4.8,3.0,2.0,Low,0
34,Male,Backend Developer,7.1,Large,Hybrid,45.0,0.0,6.0,1,5.0,9.1,4.4,6.3,2,10.2,3,5.2,0,4.3,2.8,2.7,1.0,Low,0
51,Male,Software Engineer,11.6,Startup,Hybrid,44.0,5.0,5.0,1,2.7,5.4,5.7,6.1,3,9.8,3,7.0,0,5.8,3.1,4.2,1.0,Low,0
35,Male,Frontend Developer,6.9,MNC,Onsite,44.0,7.0,6.0,0,3.9,2.8,2.9,7.8,6,7.3,3,7.5,1,6.8,4.3,2.0,2.7,Low,1
47,Male,DevOps,5.2,Startup,Remote,30.0,4.0,4.0,0,6.8,2.4,8.2,4.9,1,3.0,1,3.6,0,4.9,5.1,3.3,1.1,Low,0
28,Male,Data Scientist,8.4,Large,Onsite,57.0,12.0,4.0,0,4.7,5.7,3.5,8.1,3,7.5,4,8.8,0,7.6,3.8,3.2,3.4,Low,0
49,Male,Software Engineer,4.5,MNC,Onsite,45.0,10.0,3.0,1,7.6,5.1,5.7,7.6,2,5.8,5,4.8,1,5.5,4.1,2.0,1.0,Low,0
29,Male,Software Engineer,2.6,Startup,Hybrid,45.0,1.0,5.0,2,5.7,5.1,6.6,3.9,4,9.4,2,6.8,0,4.3,4.2,2.7,1.0,Low,1
36,Female,Software Engineer,0.4,Mid-size,Remote,40.0,5.0,5.0,1,4.2,6.8,3.1,6.1,0,7.8,1,3.2,0,7.0,6.7,4.8,3.6,Moderate,0
26,Female,ML Engineer,8.9,Mid-size,Remote,49.0,0.0,3.0,0,3.0,6.9,5.8,7.1,6,5.8,2,4.4,1,4.9,3.6,2.9,1.0,Low,0
54,Male,Software Engineer,0.6,Large,Onsite,38.0,6.0,7.0,3,6.8,5.1,4.1,6.0,4,10.7,2,4.2,0,5.1,5.0,4.1,1.0,Low,0
24,Female,Data Scientist,11.5,Mid-size,Hybrid,53.0,3.0,3.0,3,4.4,5.6,4.6,7.2,4,5.2,1,6.7,1,6.5,3.0,2.4,1.4,Low,0
43,Female,Frontend Developer,4.5,MNC,Hybrid,44.0,3.0,7.0,0,8.2,6.5,6.3,6.1,2,11.0,4,6.6,1,5.3,3.9,2.1,1.0,Low,0
43,Female,Data Scientist,0.0,Large,Hybrid,39.0,14.0,4.0,3,7.1,2.9,4.0,4.9,3,8.4,2,3.8,0,7.7,6.4,4.8,3.5,Low,0
53,Male,QA Engineer,4.8,Startup,Hybrid,36.0,7.0,6.0,1,6.1,7.6,8.1,6.2,4,10.8,0,8.5,0,2.5,1.1,1.0,1.0,Low,0
44,Male,Software Engineer,6.7,Mid-size,Remote,53.0,5.0,6.0,2,7.8,4.6,6.5,5.4,3,7.3,1,7.6,0,5.2,3.7,3.0,1.7,Low,0
42,Male,Backend Developer,5.6,MNC,Onsite,53.0,9.0,8.0,2,7.3,3.9,5.9,7.6,3,9.6,2,3.9,0,5.7,3.6,1.7,1.7,Low,0
25,Female,Backend Developer,10.4,Large,Hybrid,66.0,14.0,2.0,4,4.9,6.8,4.4,6.3,1,9.2,5,2.0,0,7.7,7.4,5.3,5.2,Moderate,1
36,Female,Data Scientist,2.9,MNC,Onsite,50.0,3.0,2.0,0,9.4,3.6,5.2,5.3,2,6.8,2,4.3,0,6.9,5.2,3.5,3.0,Low,0
42,Non-binary,Product Manager,6.2,Mid-size,Onsite,38.0,11.0,7.0,5,3.7,5.8,9.8,7.9,1,6.2,3,5.1,1,2.1,3.9,1.0,1.0,Low,0
41,Female,Frontend Developer,5.3,Startup,Onsite,50.0,0.0,3.0,4,4.8,5.2,7.4,5.9,4,5.6,2,7.6,0,4.5,3.4,2.0,1.0,Low,0
41,Female,ML Engineer,3.5,Startup,Remote,48.0,8.0,0.0,1,4.3,4.0,4.7,8.7,0,8.2,2,7.4,0,5.0,5.5,2.3,2.2,Low,0
46,Female,Software Engineer,8.8,Large,Hybrid,43.0,9.0,4.0,4,8.1,5.0,7.8,7.9,3,6.6,0,4.6,0,4.3,4.3,1.0,1.1,Low,0
52,Male,Software Engineer,2.3,Startup,Hybrid,46.0,6.0,5.0,0,4.7,3.0,2.4,6.2,2,8.8,2,6.0,0,6.1,4.2,3.3,2.9,Low,0
25,Non-binary,DevOps,3.8,MNC,Onsite,33.0,6.0,3.0,0,6.1,4.3,4.8,5.6,2,12.0,1,2.9,1,6.5,6.2,3.0,1.1,Low,1
50,Male,DevOps,2.2,Large,Remote,54.0,0.0,2.0,0,4.6,6.0,3.3,6.5,4,8.3,3,7.1,0,6.7,3.8,4.0,2.2,Low,0
51,Male,Data Scientist,2.8,Startup,Hybrid,52.0,2.0,8.0,1,4.8,7.2,4.6,7.3,2,7.9,1,2.8,1,5.3,3.6,2.2,1.0,Low,0
30,Female,ML Engineer,6.1,Large,Hybrid,41.0,11.0,2.0,1,5.3,3.4,2.5,5.9,2,6.6,2,4.2,0,8.0,5.4,5.2,3.4,Low,0
26,Male,Software Engineer,0.0,MNC,Remote,54.0,6.0,1.0,0,6.5,5.5,4.5,5.9,0,5.9,2,6.5,1,7.4,5.5,4.1,1.2,Low,0
39,Male,Product Manager,0.0,Large,Remote,55.0,4.0,1.0,3,2.2,3.0,4.6,7.6,2,6.1,1,6.2,1,6.3,4.6,1.9,2.9,Low,0
54,Male,Software Engineer,3.5,Mid-size,Hybrid,54.0,11.0,4.0,0,3.9,6.7,2.1,6.1,3,10.4,2,8.0,1,7.8,4.5,3.7,3.4,Low,0
34,Male,Data Scientist,6.3,Mid-size,Remote,38.0,6.0,4.0,3,3.1,10.0,2.6,5.8,2,11.0,5,3.9,0,6.0,5.2,3.3,1.0,Low,1
54,Male,Product Manager,5.6,Mid-size,Onsite,51.0,2.0,1.0,3,5.8,8.4,6.6,5.0,6,8.8,4,3.6,0,4.8,4.7,2.1,1.0,Low,0
23,Male,Data Scientist,5.8,Mid-size,Remote,43.0,10.0,4.0,0,4.9,7.1,6.2,7.0,4,12.7,1,4.2,1,4.2,4.1,1.8,1.0,Low,0
33,Female,Product Manager,5.4,Large,Hybrid,47.0,11.0,5.0,0,6.1,6.2,4.7,6.5,2,8.9,2,4.8,0,5.7,5.2,4.3,3.2,Low,0
50,Female,DevOps,0.9,MNC,Hybrid,45.0,11.0,6.0,2,3.6,5.9,7.5,6.8,1,9.9,5,2.3,1,5.0,5.8,3.5,1.6,Low,0
50,Male,Data Scientist,8.3,Startup,Remote,42.0,11.0,1.0,2,7.0,6.5,5.6,4.9,5,8.1,2,7.4,0,5.4,3.3,4.1,1.5,Low,0
44,Female,Frontend Developer,4.4,Mid-size,Onsite,54.0,8.0,2.0,0,2.2,4.6,3.6,4.2,5,6.2,1,5.0,0,6.5,4.3,4.5,3.0,Low,0
26,Female,Frontend Developer,1.1,Mid-size,Remote,52.0,9.0,3.0,1,7.5,7.4,1.0,8.6,3,5.6,2,6.1,0,6.9,4.8,3.0,4.1,Moderate,0
52,Male,ML Engineer,6.0,MNC,Remote,59.0,9.0,3.0,0,6.3,2.6,9.5,7.3,3,8.3,2,4.7,0,4.1,4.1,1.0,1.4,Low,0
44,Female,Data Scientist,8.7,Mid-size,Remote,60.0,8.0,8.0,0,4.1,4.8,3.8,6.7,4,6.3,3,7.2,0,6.4,2.5,2.4,2.5,Low,0
37,Male,Software Engineer,7.7,Startup,Remote,45.0,3.0,4.0,3,7.5,4.1,5.5,7.2,4,9.2,2,3.9,0,6.2,5.4,3.2,3.2,Low,0
29,Male,Data Scientist,4.8,Large,Hybrid,62.0,9.0,7.0,1,3.0,5.3,5.4,5.0,3,7.1,5,5.1,0,5.6,4.3,3.5,2.5,Low,0
30,Male,Software Engineer,9.6,Large,Onsite,30.0,8.0,3.0,1,6.6,2.1,3.3,5.7,6,9.2,0,6.2,0,8.3,5.0,6.5,2.2,Low,0
23,Female,Frontend Developer,1.4,Mid-size,Hybrid,45.0,8.0,2.0,0,7.3,8.1,5.5,6.8,3,5.6,1,8.7,0,6.0,3.1,2.0,1.3,Low,0
39,Female,Software Engineer,0.2,Mid-size,Onsite,50.0,0.0,4.0,0,5.4,7.7,6.2,6.7,1,4.2,5,6.3,0,3.4,3.6,1.5,1.0,Low,0
40,Female,Software Engineer,4.2,Large,Remote,45.0,9.0,2.0,3,6.4,2.5,2.8,7.5,4,12.1,2,6.2,0,8.1,5.5,3.9,4.8,Moderate,0
29,Female,ML Engineer,7.3,MNC,Onsite,49.0,8.0,3.0,0,6.3,7.5,6.2,5.4,5,7.9,3,4.7,0,5.5,4.5,3.2,1.3,Low,0
38,Female,Frontend Developer,4.4,Startup,Hybrid,47.0,10.0,0.0,2,6.6,4.9,5.9,6.6,2,8.8,1,2.6,0,5.8,6.0,3.6,2.6,Low,0
26,Female,Software Engineer,8.8,MNC,Remote,37.0,3.0,4.0,1,8.7,6.8,6.0,6.6,3,4.4,1,6.9,0,4.8,3.4,1.7,1.0,Low,0
29,Male,Data Scientist,8.5,Large,Hybrid,47.0,10.0,3.0,0,4.3,7.4,5.0,3.4,4,6.3,2,6.2,0,7.0,3.9,5.4,2.6,Low,0
31,Female,DevOps,3.0,Startup,Hybrid,63.0,9.0,5.0,1,4.2,6.7,8.5,4.9,0,10.0,3,4.3,0,6.1,5.8,3.1,2.2,Low,0
24,Male,Backend Developer,3.9,Startup,Onsite,57.0,3.0,5.0,0,4.5,5.7,6.8,8.3,1,4.4,3,8.9,1,4.5,3.5,1.0,1.0,Low,0
24,Female,Backend Developer,6.6,MNC,Hybrid,44.0,8.0,8.0,1,6.5,5.5,7.7,9.0,3,10.2,3,1.0,0,4.4,6.0,3.4,1.7,Low,0
52,Female,Data Scientist,4.1,Startup,Onsite,35.0,6.0,6.0,1,5.7,4.8,7.2,8.7,0,8.3,1,8.6,0,4.5,4.1,2.7,1.0,Low,0
48,Male,Data Scientist,4.8,Mid-size,Hybrid,46.0,6.0,4.0,3,2.8,6.7,4.6,4.8,0,10.4,1,9.7,0,6.6,4.5,3.8,2.2,Low,0
49,Male,Backend Developer,5.9,Mid-size,Hybrid,50.0,10.0,0.0,0,5.6,1.6,5.4,5.4,1,3.5,0,7.3,0,7.3,6.5,4.8,5.1,Moderate,0
48,Male,DevOps,10.6,Mid-size,Hybrid,55.0,4.0,2.0,0,6.5,5.3,4.7,6.6,0,8.0,2,4.5,1,7.0,5.2,3.2,2.0,Low,0
37,Female,Software Engineer,0.0,Large,Remote,39.0,7.0,5.0,2,5.7,7.2,4.7,9.2,4,10.2,3,7.8,0,3.8,1.8,1.9,1.0,Low,0
36,Female,Software Engineer,9.2,Large,Hybrid,41.0,6.0,3.0,3,7.9,4.9,4.4,6.9,4,7.3,2,4.2,0,4.9,3.8,1.0,1.0,Low,0
29,Female,DevOps,9.3,MNC,Remote,47.0,0.0,0.0,1,5.6,3.1,3.8,6.3,2,7.8,4,5.0,0,6.4,4.2,4.3,2.7,Low,0
49,Male,ML Engineer,0.0,MNC,Onsite,42.0,10.0,6.0,0,6.7,5.0,3.0,4.3,1,7.2,1,3.5,0,7.1,5.4,4.7,3.1,Low,0
36,Male,QA Engineer,7.5,MNC,Hybrid,48.0,0.0,5.0,0,4.0,5.2,4.9,7.6,0,10.6,3,5.1,0,5.5,4.9,3.2,2.6,Low,0
45,Male,ML Engineer,1.5,Startup,Onsite,55.0,4.0,4.0,2,5.4,5.2,3.9,6.8,2,9.2,0,5.2,0,6.9,5.5,4.9,3.6,Moderate,1
26,Male,DevOps,3.7,Large,Remote,41.0,0.0,3.0,1,9.7,7.1,4.4,8.0,3,7.8,4,5.4,0,3.8,3.0,1.0,1.0,Low,0
27,Female,Product Manager,3.6,Startup,Hybrid,57.0,12.0,6.0,4,5.4,5.6,4.8,5.0,2,10.8,3,5.7,0,7.2,5.9,6.0,2.8,Low,0
26,Female,DevOps,0.0,Large,Hybrid,51.0,0.0,2.0,0,5.3,5.4,3.8,5.4,2,12.0,0,5.8,0,7.9,7.1,5.8,3.2,Low,0
46,Female,Data Scientist,4.3,Mid-size,Hybrid,52.0,8.0,5.0,0,1.0,3.9,3.0,4.8,2,9.1,3,7.0,0,7.3,4.7,5.9,4.3,Moderate,1
28,Female,Product Manager,5.4,MNC,Onsite,58.0,1.0,2.0,0,5.3,2.1,6.2,9.1,3,9.4,3,3.5,1,4.7,4.9,1.5,1.5,Low,0
52,Female,Backend Developer,6.5,Startup,Onsite,53.0,2.0,2.0,0,4.4,8.7,3.9,6.2,4,8.5,1,6.1,0,5.3,4.0,3.4,1.8,Low,0
24,Female,Data Scientist,6.5,MNC,Onsite,52.0,5.0,6.0,3,5.4,5.7,4.1,6.2,0,9.2,1,5.1,0,5.5,5.3,4.2,2.5,Low,0
39,Female,DevOps,7.4,Large,Hybrid,46.0,6.0,2.0,0,5.6,3.1,3.5,7.4,5,6.8,2,4.5,0,6.4,4.2,3.4,2.5,Low,0
50,Male,Software Engineer,1.6,Large,Hybrid,38.0,2.0,2.0,0,6.7,7.3,6.4,7.1,3,7.9,3,5.1,0,3.1,3.0,1.5,1.0,Low,0
22,Female,DevOps,8.5,MNC,Remote,34.0,7.0,5.0,0,2.7,4.0,6.4,7.4,1,7.5,4,6.3,0,4.1,2.8,2.1,1.0,Low,0
50,Female,Software Engineer,0.5,Mid-size,Remote,48.0,8.0,3.0,1,7.6,1.5,3.7,6.1,4,13.2,3,7.5,0,6.5,5.1,2.8,1.7,Low,0
54,Male,DevOps,1.7,Mid-size,Onsite,49.0,3.0,7.0,3,6.1,7.5,7.2,7.5,0,6.6,2,6.2,0,3.4,2.0,1.1,1.0,Low,0
45,Male,ML Engineer,3.7,MNC,Remote,38.0,14.0,4.0,0,4.9,1.3,3.7,5.1,2,7.6,0,6.9,0,8.2,4.6,5.1,3.4,Low,0
28,Female,QA Engineer,2.6,Startup,Remote,54.0,5.0,4.0,1,4.7,4.5,3.8,6.7,3,8.7,3,4.5,0,6.6,4.8,4.0,3.4,Low,0
